,Name,Awards,Tittles,Year
5841,Samuel L. Jackson,Winner MTV Movie Award,Best WTF Moment,2013
5842,Samuel L. Jackson,Nominee MTV Movie Award,Best Dressed,2001
5843,Samuel L. Jackson,Nominee MTV Movie Award,Best Male Performance,1998
5844,Samuel L. Jackson,Nominee NSFC Award,Best Supporting Actor,1995
5845,Samuel L. Jackson,Nominee NSFC Award,Best Actor,1995
5846,Samuel L. Jackson,Nominee NYFCC Award,Best Actor,1994
5847,Samuel L. Jackson,Winner NYFCC Award,Best Supporting Actor,1991
5848,Samuel L. Jackson,Winner Career Achievement Award,None,2005
5849,Samuel L. Jackson,Nominee People,The Male TV Star of the Year,2024
5850,Samuel L. Jackson,Nominee People,Favorite Male Movie Star,2019
5851,Samuel L. Jackson,Nominee People,Favorite Drama Movie Star,2019
5852,Samuel L. Jackson,Nominee People,Favorite Movie Icon,2017
5853,Samuel L. Jackson,Nominee People,Favorite Male Action Star,2007
5854,Samuel L. Jackson,Nominee Prism Award,Performance in a TV Movie or Miniseries,2012
5855,Samuel L. Jackson,Nominee Prism Award,Performance in a Feature Film,2007
5856,Samuel L. Jackson,Nominee Prism Award,Performance in a Theatrical Feature Film,2003
5857,Samuel L. Jackson,Nominee SDFCS Award,Best Ensemble Performance,2012
5858,Samuel L. Jackson,Winner Special Award,None,1997
5859,Samuel L. Jackson,Nominee Actor,Outstanding Performance by a Male Actor in a Supporting Role,1995
5860,Samuel L. Jackson,Winner STFC Award,Best Actor,1994
5861,Samuel L. Jackson,Nominee Teen Choice Award,Choice Action Movie Actor,2019
5862,Samuel L. Jackson,Nominee Teen Choice Award,Choice Movie Villain,2008
5863,Samuel L. Jackson,Nominee Teen Choice Award,Choice Movie Actor: Drama,2005
5864,Samuel L. Jackson,Winner Star on the Walk of Fame,Motion Picture,2000
5865,Samuel L. Jackson,Winner Legend of Cinema Award,None,2020
5866,Samuel L. Jackson,Winner Britannia Award,Albert R. Broccoli Britannia Award for Worldwide Contribution to Entertainment,2016
5867,Samuel L. Jackson,Nominee Seattle Film Critics Award,Best Actor,2016
5868,Samuel L. Jackson,Nominee Black Reel,Outstanding Voice Performance,2019
5869,Samuel L. Jackson,Nominee Black Reel,"Outstanding Actor, Motion Picture",2016
5870,Samuel L. Jackson,Winner Black Reel,Outstanding Voice Performance,2014
5871,Samuel L. Jackson,Winner Black Reel,Best Supporting Actor,2013
5872,Samuel L. Jackson,Nominee Black Reel,"Outstanding Television or Mini-Series Performance, Male",2012
5873,Samuel L. Jackson,Nominee Chlotrudis Award,Best Actor,1995
5874,Samuel L. Jackson,Nominee Chlotrudis Award,Best Supporting Actor,1995
5875,Samuel L. Jackson,Nominee Chainsaw Award,Dude You Don't Wanna Mess With (Best Hero),2006
5876,Samuel L. Jackson,Nominee Chainsaw Award,Line That Killed (Best One-Liner),2006
5877,Samuel L. Jackson,Winner BET Comedy Award,Best Performance in an Animated Theatrical Film,2005
5878,Samuel L. Jackson,Winner Capri Actor Award,None,2015
5879,Samuel L. Jackson,Winner Capri Legend Award,None,2008
5880,Samuel L. Jackson,Nominee Black Movie Award,Outstanding Performance by an Actor in a Leading Role,2005
5881,Samuel L. Jackson,Winner CinemaCon Award,Cinema Icon Award,2018
5882,Samuel L. Jackson,Winner Canadian Screen Award,Best History Documentary Program or Series,2021
5883,Samuel L. Jackson,Nominee ICS Award,Best Actor,2016
5884,Samuel L. Jackson,Nominee EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,2022
5885,Samuel L. Jackson,Nominee Fright Meter Award,Best Supporting Actor,2019
5886,Samuel L. Jackson,Nominee Fright Meter Award,Best Supporting Actor,2007
5887,Samuel L. Jackson,Nominee Scream Award,Scream King,2007
5888,Samuel L. Jackson,Winner CinEuphoria,Best Ensemble - International Competition,2017
5889,Samuel L. Jackson,Nominee GAFCA Award,Best Supporting Actor,2013
5890,Samuel L. Jackson,Winner OFTA Film Hall of Fame,Acting,2023
5891,Samuel L. Jackson,Winner OFTA TV Hall of Fame,Actors and Actresses,2022
5892,Samuel L. Jackson,Nominee OFTA Film Award,Best Supporting Actor,1997
5893,Samuel L. Jackson,Winner Guinness World Record,Highest Grossing Actor of All Time,2015
5894,Samuel L. Jackson,Nominee ACCA,Best Cast Ensemble,2015
5895,Samuel L. Jackson,Winner ACCA,Best Actor in a Supporting Role,1994
5896,Samuel L. Jackson,Winner ACCA,Best Cast Ensemble,1994
5897,Samuel L. Jackson,Nominee IOMA,Best Supporting Actor (Miglior attore non protagonista),2013
5898,Samuel L. Jackson,Winner Stinker Award,Less Than Dynamic Duo,2005
5899,Samuel L. Jackson,Nominee Stinker Award,Worst On-Screen Hairstyle,2001
5900,Samuel L. Jackson,Nominee Stinker Award,Worst On-Screen Hairstyle,2000
5901,Samuel L. Jackson,Nominee ICP Award,Best Supporting Performance,2012
5902,Samuel L. Jackson,Nominee NCFCA Award,Best Supporting Actor,2013
5903,Samuel L. Jackson,Nominee VGA,Best Performance By A Human Male,2009
5904,Samuel L. Jackson,Winner VGA,Best Performance by a Human Male,2004
5905,Samuel L. Jackson,Nominee Gold Derby Film Award,Ensemble Cast,2016
5906,Samuel L. Jackson,Nominee Gold Derby Film Award,Ensemble Cast,2013
5907,Samuel L. Jackson,Nominee Gold Derby TV Award,TV Movie/Mini Lead Actor,2011
5908,Samuel L. Jackson,Nominee Movies for Grownups Award,Best Actor,2007
5909,Samuel L. Jackson,Nominee Movies for Grownups Award,Best Actor,2003
5910,Samuel L. Jackson,Nominee All Def Movie Award,Best Bad Mu#&a Award,2016
5911,Samuel L. Jackson,Winner National Film Award,Best Supporting Actor,2016
5912,Samuel L. Jackson,Winner National Film Award,Global Contribution to motion picture,2016
5913,Samuel L. Jackson,Winner Felix,Best Supporting Actor,2015
5914,Samuel L. Jackson,Nominee Georges Award,Best Foreign Villain of the Year,2016
5915,Samuel L. Jackson,Winner Black Reel,"Outstanding Actor, TV Movie/Limited Series",2022
5916,Samuel L. Jackson,Nominee Black Reel,"Outstanding Guest Actor, Comedy Series",2021
5917,Samuel L. Jackson,Winner The BAM Award,Best Supporting Actor,2019
5918,Samuel L. Jackson,Nominee CCA Super Award,"Best Actor in a Science Fiction/Fantasy Series, Limited Series or Made-for-TV Movie",2023
5919,Samuel L. Jackson,Nominee HCA Award,Best Actor in a Streaming Limited or Anthology Series or Movie,2022
5920,Sandra Bullock,Nominee Oscar,Best Performance by an Actress in a Leading Role,2014
5921,Sandra Bullock,Winner Oscar,Best Performance by an Actress in a Leading Role,2010
5922,Sandra Bullock,Winner Saturn Award,Best Actress,2014
5923,Sandra Bullock,Winner Saturn Award,Best Actress,1995
5924,Sandra Bullock,Nominee American Comedy Award,Best Comedy Actress - Film,2014
5925,Sandra Bullock,Winner American Comedy Award,Funniest Actress in a Motion Picture (Leading Role),2001
5926,Sandra Bullock,Nominee American Comedy Award,Funniest Actress in a Motion Picture (Leading Role),1996
5927,Sandra Bullock,Winner Bambi,Film - International,2000
5928,Sandra Bullock,Winner Blockbuster Entertainment Award,Favorite Actress - Comedy,2001
5929,Sandra Bullock,Nominee Blockbuster Entertainment Award,Favorite Actress - Comedy/Romance,2000
5930,Sandra Bullock,Winner Blockbuster Entertainment Award,Favorite Actress - Suspense,1997
5931,Sandra Bullock,Winner Blockbuster Entertainment Award,Favorite Actress - Action/Adventure,1995
5932,Sandra Bullock,Nominee BAFTA Film Award,Best Leading Actress,2014
5933,Sandra Bullock,Nominee Critics Choice Award,Best Actress,2014
5934,Sandra Bullock,Winner Critics Choice Award,Best Actress in an Action Movie,2014
5935,Sandra Bullock,Nominee Critics Choice Award,Best Actress in a Comedy,2014
5936,Sandra Bullock,Winner Critics Choice Award,Best Actress,2010
5937,Sandra Bullock,Winner Critics Choice Award,Best Acting Ensemble,2006
5938,Sandra Bullock,Nominee CFCA Award,Best Actress,2013
5939,Sandra Bullock,Nominee CFCA Award,Most Promising Actress,1995
5940,Sandra Bullock,Winner President,None,2007
5941,Sandra Bullock,Nominee DFWFCA Award,Best Actress,2013
5942,Sandra Bullock,Nominee DFWFCA Award,Best Actress,2009
5943,Sandra Bullock,Winner Joseph Plateau Honorary Award,None,1999
5944,Sandra Bullock,Winner Golden Apple,Female Star of the Year,1995
5945,Sandra Bullock,Nominee Golden Globe,Best Performance by an Actress in a Motion Picture - Drama,2014
5946,Sandra Bullock,Winner Golden Globe,Best Performance by an Actress in a Motion Picture - Drama,2010
5947,Sandra Bullock,Nominee Golden Globe,Best Performance by an Actress in a Motion Picture - Comedy or Musical,2010
5948,Sandra Bullock,Nominee Golden Globe,Best Performance by an Actress in a Motion Picture - Comedy or Musical,2001
5949,Sandra Bullock,Nominee Golden Globe,Best Performance by an Actress in a Motion Picture - Comedy or Musical,1996
5950,Sandra Bullock,Nominee Satellite Award,Best Actress in a Motion Picture,2014
5951,Sandra Bullock,Nominee Satellite Award,"Best Actress in a Motion Picture, Comedy or Musical",2009
5952,Sandra Bullock,Nominee Golden Satellite Award,"Best Performance by an Actress in a Motion Picture, Comedy or Musical",2001
5953,Sandra Bullock,Nominee Gotham Independent Film Award,Best Ensemble Performance,2005
5954,Sandra Bullock,Winner Woman of the Year,None,2004
5955,Sandra Bullock,Winner Hollywood Film Award,Actress of the Year,2013
5956,Sandra Bullock,Winner Hollywood Film Award,Supporting Actress of the Year,2006
5957,Sandra Bullock,Winner Hollywood Film Award,Ensemble of the Year,2005
5958,Sandra Bullock,Nominee Image Award,Outstanding Actress in a Motion Picture,2010
5959,Sandra Bullock,Nominee IFTA Award,Best International Actress,2014
5960,Sandra Bullock,Winner KCFCC Award,Best Actress,2013
5961,Sandra Bullock,Nominee Blimp Award,Favorite Voice from an Animated Movie,2016
5962,Sandra Bullock,Nominee Blimp Award,Favorite Movie Actress,2014
5963,Sandra Bullock,Nominee Blimp Award,Favorite Female Butt Kicker,2014
5964,Sandra Bullock,Nominee Blimp Award,Favorite Movie Actress,2010
5965,Sandra Bullock,Nominee Blimp Award,Favorite Movie Actress,2000
5966,Sandra Bullock,Winner Lone Star Film ,Best Actress,1999
5967,Sandra Bullock,Nominee ALFS Award,Actress of the Year,2014
5968,Sandra Bullock,Winner Career Exellence Award,None,1998
5969,Sandra Bullock,Nominee MTV Movie ,Best Performance in a Movie,2022
5970,Sandra Bullock,Nominee MTV Movie ,Best Team,2022
5971,Sandra Bullock,Nominee MTV Movie ,Best Performance in a Movie,2019
5972,Sandra Bullock,Winner MTV Movie ,Most Frightened Performance,2019
5973,Sandra Bullock,Nominee MTV Movie Award,Best Female Performance,2014
5974,Sandra Bullock,Winner Desert Palm Achievement Award,None,2014
5975,Sandra Bullock,Nominee People,The Comedy Movie Star of 2022,2022
5976,Sandra Bullock,Nominee People,Favorite Female Movie Star,2018
5977,Sandra Bullock,Winner People,Favorite Movie Actress,2016
5978,Sandra Bullock,Nominee People,Favorite Animated Movie Voice,2016
5979,Sandra Bullock,Winner People,Favorite Movie Actress,2014
5980,Sandra Bullock,Winner Razzie Award,Worst Actress,2010
5981,Sandra Bullock,Winner Razzie Award,Worst Screen Couple,2010
5982,Sandra Bullock,Nominee Razzie Award,Worst Actress,1998
5983,Sandra Bullock,Nominee Razzie Award,Worst Screen Couple,1998
5984,Sandra Bullock,Nominee Razzie Award,Worst Supporting Actress,1994
5985,Sandra Bullock,Winner Rembrandt Award,Best International Actress (Beste Buitenlandse Actrice),2010
5986,Sandra Bullock,Nominee SDFCS Award,Best Actress,2013
5987,Sandra Bullock,Nominee SDFCS Award,Best Actress,2009
5988,Sandra Bullock,Winner American Riviera Award,None,2010
5989,Sandra Bullock,Nominee Actor,Outstanding Performance by a Female Actor in a Leading Role,2014
5990,Sandra Bullock,Winner Actor,Outstanding Performance by a Female Actor in a Leading Role,2010
5991,Sandra Bullock,Winner Actor,Outstanding Performance by a Cast in a Motion Picture,2006
5992,Sandra Bullock,Winner ShoWest Award,Female Star of the Year,2001
5993,Sandra Bullock,Winner ShoWest Award,Female Star of the Year,1996
5994,Sandra Bullock,Nominee Teen Choice Award,Choice Summer Movie Star: Female,2018
5995,Sandra Bullock,Nominee Teen Choice Award,Choice Movie Actress: Drama,2014
5996,Sandra Bullock,Winner Teen Choice Award,Choice Summer Movie Star: Female,2013
5997,Sandra Bullock,Winner Teen Choice Award,Choice Movie: Chemistry,2013
5998,Sandra Bullock,Nominee Teen Choice Award,Choice Movie Actress: Drama,2012
5999,Sandra Bullock,Winner Star on the Walk of Fame,Motion Picture,2005
6000,Sandra Bullock,Winner Crystal Award,None,2005
6001,Sandra Bullock,Nominee Empire Award,Best Actress,2014
6002,Sandra Bullock,Nominee Seattle Film Critics Award,Best Actress,2014
6003,Sandra Bullock,Nominee SFFCC Award,Best Actress,2013
6004,Sandra Bullock,Nominee VFCC Award,Best Actress,2014
6005,Sandra Bullock,Winner Joseph Plateau Award of Honour,None,1999
6006,Sandra Bullock,Nominee PFCS Award,Best Actress in a Leading Role,2013
6007,Sandra Bullock,Winner Virginia Film Award,None,2004
6008,Sandra Bullock,Nominee WAFCA Award,Best Actress,2013
6009,Sandra Bullock,Nominee WAFCA Award,Best Actress,2009
6010,Sandra Bullock,Winner NTFCA Award,Best Actress,2014
6011,Sandra Bullock,Nominee SLFCA Award,Best Actress,2013
6012,Sandra Bullock,Nominee EDA Special Mention Award,Most Daring Performance,2022
6013,Sandra Bullock,Nominee EDA Award,Best Actress,2013
6014,Sandra Bullock,Winner EDA Female Focus Award,Actress Defying Age and Ageism,2013
6015,Sandra Bullock,Winner EDA Female Focus Award,Kick Ass Award for Best Female Action Star,2013
6016,Sandra Bullock,Nominee EDA Female Focus Award,Female Icon of the Year,2013
6017,Sandra Bullock,Nominee DFCC,Best Actress,2013
6018,Sandra Bullock,Nominee IFC Award,Best Actress,2014
6019,Sandra Bullock,Winner AAFCA Award,Best Actress,2013
6020,Sandra Bullock,Nominee DFCS Award,Best Actress,2014
6021,Sandra Bullock,Nominee DFCS Award,Best Actress,2010
6022,Sandra Bullock,Nominee IGN Award,Best Movie Actress,2013
6023,Sandra Bullock,Winner Jupiter Award,Best International Actress,2014
6024,Sandra Bullock,Winner Jupiter Award,Best International Actress,1997
6025,Sandra Bullock,Winner Jupiter Award,Best International Actress,1996
6026,Sandra Bullock,Winner Jupiter Award,Best International Actress,1995
6027,Sandra Bullock,Winner CinEuphoria,Best Actress - International Competition,2022
6028,Sandra Bullock,Nominee CinEuphoria,Best Actress - International Competition,2014
6029,Sandra Bullock,Nominee GAFCA Award,Best Actress,2014
6030,Sandra Bullock,Nominee GAFCA Award,Best Supporting Actress,2012
6031,Sandra Bullock,Nominee Dorian Award,Film Performance of the Year - Actress,2014
6032,Sandra Bullock,Nominee UFCA Award,Best Actress,2013
6033,Sandra Bullock,Winner HFCS Award,Best Actress,2013
6034,Sandra Bullock,Nominee HFCS Award,Best Actress,2009
6035,Sandra Bullock,Nominee OFTA Film Award,Best Actress,2014
6036,Sandra Bullock,Nominee OFTA Film Award,Best Actress,2010
6037,Sandra Bullock,Nominee VVFP Award,Best Actress,2013
6038,Sandra Bullock,Nominee WIN Award,Outstanding Actress Feature Film,2013
6039,Sandra Bullock,Winner WIN Award,Outstanding Actress Feature Film,2009
6040,Sandra Bullock,Nominee IOFCP Award,Best Actress in a Leading Role,2010
6041,Sandra Bullock,Nominee ACCA,Best Actress in a Leading Role,2013
6042,Sandra Bullock,Nominee ACCA,Best Actress in a Leading Role,2009
6043,Sandra Bullock,Winner ACCA,Best Cast Ensemble,2005
6044,Sandra Bullock,Winner Golden Schmoes,Best Actress of the Year,2013
6045,Sandra Bullock,Nominee Golden Schmoes,Favorite Celebrity of the Year,2013
6046,Sandra Bullock,Nominee BTVA Feature Film Voice Acting Award,Best Female Lead Vocal Performance in a Feature Film,2016
6047,Sandra Bullock,Nominee WFCC Award,Best Actress,2021
6048,Sandra Bullock,Winner WFCC Award,Best Female Action Hero,2021
6049,Sandra Bullock,Winner Courage in Acting Award,None,2021
6050,Sandra Bullock,Winner Invisible Woman Award,None,2013
6051,Sandra Bullock,Nominee Stinker Award,Worst Actress,2005
6052,Sandra Bullock,Nominee Stinker Award,Less Than Dynamic Duo,2005
6053,Sandra Bullock,Nominee Stinker Award,Most Annoying Fake Accent,1998
6054,Sandra Bullock,Nominee Stinker Award,Most Annoying Fake Accent,1998
6055,Sandra Bullock,Nominee ICP Award,Best Lead Performance,2013
6056,Sandra Bullock,Nominee NCFCA Award,Best Actress,2014
6057,Sandra Bullock,Nominee Gold Derby Film Award,Lead Actress,2014
6058,Sandra Bullock,Nominee Gold Derby Film Award,Lead Actress,2010
6059,Sandra Bullock,Winner Gold Derby Film Award,Ensemble Cast,2006
6060,Sandra Bullock,Nominee Movies for Grownups Award,Best Actress,2022
6061,Sandra Bullock,Nominee Movies for Grownups Award,Best Actress,2019
6062,Sandra Bullock,Nominee All Def Movie Award,Most Helpful White Person,2016
6063,Sandra Bullock,Winner Yoga Award,Worst Foreign Actress,2004
6064,Sandra Bullock,Winner Yoga Award,Worst Foreign Actress,1996
6065,Sandra Bullock,Nominee Bravo Otto Germany,Best Actress (Schauspielerin),2001
6066,Sandra Bullock,Nominee Bravo Otto Germany,Best Actress (Schauspielerin),2000
6067,Sandra Bullock,Nominee Bravo Otto Germany,Best Actress (Schauspielerin),1998
6068,Sandra Bullock,Nominee Bravo Otto Germany,Best Actress (Schauspielerin),1997
6069,Sandra Bullock,Winner Bravo Otto Germany,Best Actress (Schauspielerin),1996
